Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	21	12	11	50	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	21	12	11	53	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	21	12	11	56	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	21	12	11	58	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	21	12	12	0	nan	nan	nan
2021	4	21	12	27	1	33.60	51.60	38.05
2021	4	21	12	42	2	34.80	50.00	40.20
2021	4	21	12	57	3	35.70	47.70	41.41
2021	4	21	13	12	4	36.10	46.30	41.78
2021	4	21	13	27	5	35.90	44.60	40.63
2021	4	21	13	42	6	36.30	43.00	40.89
2021	4	21	13	57	7	36.70	40.60	40.81
2021	4	21	14	12	8	36.80	41.10	41.22
2021	4	21	14	27	9	37.00	41.30	41.74
2021	4	21	14	42	10	37.20	40.00	41.64
2021	4	21	14	57	11	37.30	39.60	41.69
2021	4	21	15	12	12	37.30	38.30	41.17
2021	4	21	15	27	13	37.30	37.80	40.97
2021	4	21	15	42	15	37.40	37.30	40.98
2021	4	21	15	57	16	37.50	37.70	41.34
2021	4	21	16	12	17	37.60	39.30	42.22
2021	4	21	16	27	18	37.50	39.30	42.00
2021	4	21	16	42	19	37.50	38.30	41.59
2021	4	21	16	57	20	37.50	39.10	41.92
2021	4	21	17	12	21	37.40	39.20	41.74
2021	4	21	17	27	22	37.30	39.30	41.57
2021	4	21	17	42	23	37.10	44.50	43.37
2021	4	21	17	57	24	36.70	50.10	45.01
2021	4	21	18	12	25	36.30	51.60	44.67
2021	4	21	18	27	26	36.10	52.20	44.42
2021	4	21	18	42	27	35.70	52.40	43.44
2021	4	21	18	57	28	35.50	52.30	42.88
2021	4	21	19	12	29	35.30	51.50	42.02
2021	4	21	19	27	30	35.20	50.50	41.36
2021	4	21	19	42	31	35.20	50.00	41.15
2021	4	21	19	57	32	35.10	50.00	40.91
2021	4	21	20	12	33	35.00	51.00	41.07
2021	4	21	20	27	34	34.80	51.70	40.86
2021	4	21	20	42	35	34.70	51.90	40.70
2021	4	21	20	57	36	34.60	52.20	40.57
2021	4	21	21	12	37	34.50	52.20	40.33
2021	4	21	21	27	38	34.40	52.50	40.21
2021	4	21	21	42	39	34.40	54.10	40.83
2021	4	21	21	57	40	34.30	55.40	41.09
2021	4	21	22	12	41	34.40	55.80	41.51
2021	4	21	22	27	42	34.30	56.10	41.37
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	21	23	23	27	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	22	0	40	45	nan	nan	nan
2021	4	22	0	55	46	32.80	60.00	39.01
2021	4	22	1	10	47	32.90	61.70	39.87
2021	4	22	1	25	48	33.10	61.20	40.22
2021	4	22	1	40	49	33.20	60.70	40.29
2021	4	22	1	55	50	33.10	60.80	40.07
2021	4	22	2	10	51	33.10	60.90	40.11
2021	4	22	2	25	52	33.10	61.10	40.18
2021	4	22	2	40	53	33.10	61.30	40.25
2021	4	22	2	55	54	33.10	61.60	40.37
2021	4	22	3	10	55	33.00	62.00	40.25
2021	4	22	3	25	56	32.90	62.10	40.02
2021	4	22	3	40	57	32.80	62.80	40.01
2021	4	22	3	55	58	32.60	63.40	39.70
2021	4	22	4	10	59	32.50	63.90	39.61
2021	4	22	4	26	0	32.40	64.30	39.48
2021	4	22	4	41	1	32.40	64.80	39.66
2021	4	22	4	56	2	32.30	65.20	39.53
2021	4	22	5	11	3	32.30	65.60	39.67
2021	4	22	5	26	4	32.30	65.50	39.64
2021	4	22	5	41	5	32.20	66.10	39.58
2021	4	22	5	56	6	32.10	67.50	39.80
2021	4	22	6	11	7	31.90	67.70	39.31
2021	4	22	6	26	8	31.80	68.30	39.24
2021	4	22	6	41	9	31.70	68.50	39.03
2021	4	22	6	56	10	31.60	69.40	39.05
2021	4	22	7	11	11	31.60	69.10	38.95
2021	4	22	7	26	12	31.50	69.70	38.87
2021	4	22	7	41	13	31.60	70.00	39.25
2021	4	22	7	56	14	31.50	69.90	38.94
2021	4	22	8	11	15	31.60	69.40	39.05
2021	4	22	8	26	16	31.90	67.90	39.38
2021	4	22	8	41	17	32.10	67.00	39.62
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	22	8	50	54	nan	nan	nan
2021	4	22	9	5	55	32.10	62.90	38.23
2021	4	22	9	20	56	32.10	63.50	38.42
2021	4	22	9	35	57	32.30	62.70	38.67
2021	4	22	9	50	58	32.60	60.90	38.82
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	22	10	51	40	nan	nan	nan
2021	4	22	11	6	41	33.80	55.30	39.80
2021	4	22	11	21	42	34.00	55.80	40.49
2021	4	22	11	36	43	34.20	53.70	40.18
2021	4	22	11	51	44	34.60	52.50	40.69
2021	4	22	12	6	45	35.10	49.90	40.87
2021	4	22	12	21	46	35.50	49.20	41.55
2021	4	22	12	36	47	35.70	50.00	42.38
2021	4	22	12	51	48	35.80	48.20	41.86
2021	4	22	13	6	49	36.10	47.30	42.20
2021	4	22	13	21	50	36.30	46.70	42.42
2021	4	22	13	36	51	36.40	45.90	42.32
2021	4	22	13	51	52	36.60	45.60	42.66
2021	4	22	14	6	53	36.70	44.10	42.25
2021	4	22	14	21	54	37.00	45.60	43.63
2021	4	22	14	36	55	37.00	44.60	43.17
2021	4	22	14	51	56	37.10	42.80	42.61
2021	4	22	15	6	57	36.90	43.20	42.32
2021	4	22	15	21	58	37.10	41.70	42.13
2021	4	22	15	36	59	37.20	41.80	42.40
2021	4	22	15	52	0	37.30	39.90	41.82
2021	4	22	16	7	1	37.30	39.70	41.74
2021	4	22	16	22	2	37.30	38.60	41.29
2021	4	22	16	37	3	37.20	39.60	41.48
2021	4	22	16	52	4	37.20	41.00	42.06
2021	4	22	17	7	5	37.10	41.00	41.84
2021	4	22	17	22	6	37.10	42.50	42.48
2021	4	22	17	37	7	37.00	45.70	43.68
2021	4	22	17	52	9	36.70	48.90	44.43
2021	4	22	18	7	10	36.60	50.00	44.70
2021	4	22	18	22	11	36.40	50.80	44.55
2021	4	22	18	37	12	35.80	52.00	43.53
2021	4	22	18	52	13	35.70	52.90	43.67
2021	4	22	19	7	14	35.60	53.10	43.50
2021	4	22	19	22	15	35.40	53.50	43.15
2021	4	22	19	37	16	35.10	53.60	42.40
2021	4	22	19	52	17	35.00	53.80	42.23
2021	4	22	20	7	18	34.90	53.70	41.93
2021	4	22	20	22	19	34.80	54.30	41.92
2021	4	22	20	37	20	34.80	54.80	42.13
2021	4	22	20	52	21	34.70	55.90	42.34
2021	4	22	21	7	22	34.70	56.40	42.55
2021	4	22	21	22	23	34.50	55.90	41.81
2021	4	22	21	37	24	34.40	55.50	41.39
2021	4	22	21	52	25	34.30	56.00	41.33
2021	4	22	22	7	26	34.30	56.60	41.57
2021	4	22	22	22	27	34.40	57.10	42.05
2021	4	22	22	37	28	34.20	58.00	41.89
2021	4	22	22	52	29	34.20	58.40	42.05
2021	4	22	23	7	30	34.30	58.20	42.24
2021	4	22	23	22	31	34.30	58.10	42.20
2021	4	22	23	37	32	34.30	57.80	42.07
2021	4	22	23	52	33	34.20	58.00	41.89
2021	4	23	0	7	34	34.00	58.20	41.43
2021	4	23	0	22	35	34.00	58.00	41.35
2021	4	23	0	37	36	33.90	57.90	41.05
2021	4	23	0	52	37	33.70	58.00	40.57
2021	4	23	1	7	38	33.60	58.20	40.39
2021	4	23	1	22	39	33.60	58.20	40.39
2021	4	23	1	37	40	33.40	58.00	39.80
2021	4	23	1	52	41	33.30	58.30	39.66
2021	4	23	2	7	42	33.20	58.30	39.41
2021	4	23	2	22	43	33.10	58.80	39.34
2021	4	23	2	37	44	33.10	59.30	39.52
2021	4	23	2	52	45	32.90	59.80	39.19
2021	4	23	3	7	46	32.50	60.10	38.30
2021	4	23	3	22	47	32.20	61.00	37.86
2021	4	23	3	37	48	32.30	60.20	37.85
2021	4	23	3	52	49	32.00	60.40	37.20
2021	4	23	4	7	50	31.70	61.40	36.79
2021	4	23	4	22	51	31.40	62.40	36.38
2021	4	23	4	37	52	31.30	62.90	36.28
2021	4	23	4	52	53	31.10	63.50	35.98
2021	4	23	5	7	54	31.20	64.00	36.36
2021	4	23	5	22	55	31.10	64.40	36.23
2021	4	23	5	37	56	31.00	64.70	36.07
2021	4	23	5	52	57	30.70	65.50	35.58
2021	4	23	6	7	58	30.90	65.50	36.05
2021	4	23	6	22	59	30.60	66.70	35.66
2021	4	23	6	38	0	30.80	66.70	36.14
2021	4	23	6	53	1	30.90	66.60	36.36
2021	4	23	7	8	2	30.70	67.00	35.98
2021	4	23	7	23	3	30.60	67.10	35.76
2021	4	23	7	38	4	30.60	67.40	35.84
2021	4	23	7	53	5	30.80	67.00	36.22
2021	4	23	8	8	6	31.00	67.10	36.75
2021	4	23	8	23	7	31.30	66.20	37.24
2021	4	23	8	38	8	31.60	64.80	37.57
2021	4	23	8	53	9	32.00	62.00	37.69
2021	4	23	9	8	10	32.30	60.50	37.94
2021	4	23	9	23	11	32.60	59.60	38.38
2021	4	23	9	38	12	32.80	58.70	38.57
2021	4	23	9	53	13	33.10	56.90	38.68
2021	4	23	10	8	14	33.30	56.40	38.98
2021	4	23	10	23	15	33.60	56.00	39.57
2021	4	23	10	38	16	33.80	55.10	39.73
2021	4	23	10	53	17	34.30	53.30	40.27
2021	4	23	11	8	18	34.30	53.70	40.42
2021	4	23	11	23	19	34.70	52.30	40.86
2021	4	23	11	38	20	34.90	51.50	41.03
2021	4	23	11	53	21	35.10	50.30	41.03
2021	4	23	12	8	22	35.40	50.90	42.01
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	23	13	42	45	nan	nan	nan
2021	4	23	13	57	46	36.80	42.70	41.88
2021	4	23	14	12	47	37.00	42.90	42.42
2021	4	23	14	27	48	37.40	41.00	42.51
2021	4	23	14	42	49	37.40	41.60	42.77
2021	4	23	14	57	50	37.60	41.30	43.10
2021	4	23	15	12	51	37.80	40.30	43.10
2021	4	23	15	27	52	37.80	41.40	43.61
2021	4	23	15	42	53	37.90	38.60	42.57
2021	4	23	15	57	54	37.80	40.10	43.01
2021	4	23	16	12	55	37.90	39.80	43.11
2021	4	23	16	27	57	37.90	39.80	43.11
2021	4	23	16	42	58	37.90	39.20	42.84
2021	4	23	16	57	59	37.90	39.90	43.15
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	23	17	29	58	nan	nan	nan
2021	4	23	17	44	59	37.40	40.60	42.34
2021	4	23	18	0	0	37.20	42.50	42.71
2021	4	23	18	15	1	37.10	42.30	42.39
2021	4	23	18	30	2	37.10	43.20	42.79
2021	4	23	18	45	3	37.00	43.00	42.47
2021	4	23	19	0	4	36.70	49.10	44.53
2021	4	23	19	15	5	36.20	52.20	44.69
2021	4	23	19	30	6	36.00	52.70	44.39
2021	4	23	19	45	7	35.70	52.90	43.67
2021	4	23	20	0	8	35.50	52.60	43.01
2021	4	23	20	15	9	35.30	52.80	42.58
2021	4	23	20	30	10	35.00	53.80	42.23
2021	4	23	20	45	11	35.10	54.10	42.62
2021	4	23	21	0	12	35.00	54.90	42.70
2021	4	23	21	15	13	35.00	55.50	42.97
2021	4	23	21	30	14	34.90	55.70	42.79
2021	4	23	21	45	15	35.00	55.60	43.01
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	23	22	6	3	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	23	23	6	24	nan	nan	nan
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	24	0	36	11	nan	nan	nan
2021	4	24	0	51	12	32.60	63.30	39.66
2021	4	24	1	6	13	32.60	65.70	40.54
2021	4	24	1	21	14	32.70	64.80	40.48
2021	4	24	1	36	15	32.80	63.50	40.27
2021	4	24	1	51	16	32.80	59.40	38.80
2021	4	24	2	6	17	33.10	61.00	40.14
2021	4	24	2	21	18	33.00	60.90	39.84
2021	4	24	2	36	19	33.00	62.80	40.55
2021	4	24	2	51	20	32.90	63.60	40.58
2021	4	24	3	6	21	32.80	63.90	40.42
2021	4	24	3	21	22	32.90	63.90	40.70
2021	4	24	3	36	23	32.80	63.00	40.09
2021	4	24	3	51	24	32.60	60.90	38.82
2021	4	24	4	6	25	32.50	59.90	38.24
2021	4	24	4	21	26	32.30	59.90	37.75
2021	4	24	4	36	27	32.10	60.60	37.49
2021	4	24	4	51	28	31.60	60.50	36.30
2021	4	24	5	6	29	31.00	62.60	35.51
2021	4	24	5	21	30	30.60	63.80	34.92
2021	4	24	5	36	31	30.60	63.70	34.89
2021	4	24	5	51	32	30.70	63.90	35.17
2021	4	24	6	6	33	30.80	63.90	35.40
2021	4	24	6	21	34	31.10	63.70	36.04
2021	4	24	6	36	35	31.20	62.70	35.99
2021	4	24	6	51	36	31.30	62.50	36.17
2021	4	24	7	6	37	31.10	62.50	35.71
2021	4	24	7	21	38	31.40	62.20	36.32
2021	4	24	7	36	39	31.30	61.80	35.98
2021	4	24	7	51	40	31.30	61.30	35.84
2021	4	24	8	6	41	31.20	63.00	36.08
2021	4	24	8	21	42	31.20	63.70	36.27
2021	4	24	8	36	43	31.60	62.70	36.94
2021	4	24	8	51	44	31.60	63.70	37.23
2021	4	24	9	6	45	31.50	63.90	37.05
2021	4	24	9	21	46	31.50	62.40	36.61
2021	4	24	9	36	47	31.60	62.60	36.91
2021	4	24	9	51	48	32.10	61.40	37.75
2021	4	24	10	6	49	32.30	60.20	37.85
2021	4	24	10	21	50	32.80	59.60	38.87
2021	4	24	10	36	51	32.70	58.70	38.32
2021	4	24	10	51	52	32.40	59.30	37.80
2021	4	24	11	6	53	32.40	59.10	37.74
2021	4	24	11	21	54	32.80	58.90	38.63
2021	4	24	11	36	55	32.80	57.60	38.20
2021	4	24	11	51	56	33.20	58.00	39.31
2021	4	24	12	6	57	33.40	57.30	39.55
2021	4	24	12	21	58	33.50	56.90	39.65
2021	4	24	12	36	59	33.70	57.80	40.49
2021	4	24	12	52	0	33.70	57.60	40.42
2021	4	24	13	7	1	33.90	56.70	40.58
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	24	13	11	42	nan	nan	nan
2021	4	24	13	26	43	34.20	56.80	41.39
2021	4	24	13	41	45	34.40	54.80	41.10
2021	4	24	13	56	46	34.60	55.10	41.74
2021	4	24	14	11	47	34.80	54.80	42.13
2021	4	24	14	26	48	34.80	53.90	41.76
2021	4	24	14	41	49	35.10	53.40	42.32
2021	4	24	14	56	50	35.20	53.10	42.45
2021	4	24	15	11	51	35.30	52.50	42.45
2021	4	24	15	26	52	35.40	51.00	42.06
2021	4	24	15	41	53	35.60	49.90	42.09
2021	4	24	15	56	54	35.70	49.50	42.16
2021	4	24	16	11	55	35.80	47.60	41.61
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	24	16	36	43	nan	nan	nan
2021	4	24	16	51	44	35.70	47.00	41.13
2021	4	24	17	6	45	35.70	48.00	41.53
2021	4	24	17	21	46	35.70	46.40	40.89
2021	4	24	17	36	47	35.80	46.40	41.12
2021	4	24	17	51	48	35.70	47.50	41.33
2021	4	24	18	6	49	35.60	47.50	41.10
2021	4	24	18	21	50	35.40	49.20	41.31
2021	4	24	18	36	51	35.20	50.70	41.44
2021	4	24	18	51	52	35.00	51.30	41.19
2021	4	24	19	6	53	34.80	52.30	41.10
2021	4	24	19	21	54	34.70	53.10	41.18
2021	4	24	19	36	55	34.40	53.40	40.55
2021	4	24	19	51	56	34.30	54.70	40.81
2021	4	24	20	6	57	34.20	55.30	40.80
2021	4	24	20	21	58	34.20	55.90	41.03
2021	4	24	20	36	59	34.00	57.10	40.99
2021	4	24	20	52	0	33.70	57.80	40.49
2021	4	24	21	7	1	33.70	58.30	40.69
2021	4	24	21	22	2	33.80	58.50	41.03
2021	4	24	21	37	3	33.80	58.90	41.18
2021	4	24	21	52	4	33.70	59.10	41.00
2021	4	24	22	7	5	33.80	59.70	41.51
2021	4	24	22	22	6	33.70	60.40	41.52
2021	4	24	22	37	7	33.70	60.60	41.60
2021	4	24	22	52	9	33.60	61.10	41.53
2021	4	24	23	7	10	33.60	61.70	41.77
2021	4	24	23	22	11	33.60	62.00	41.89
2021	4	24	23	37	12	33.40	62.60	41.58
2021	4	24	23	52	13	33.40	62.80	41.66
2021	4	25	0	7	14	33.40	63.10	41.78
2021	4	25	0	22	15	33.30	63.40	41.62
2021	4	25	0	37	16	33.10	64.10	41.33
2021	4	25	0	52	17	33.00	64.30	41.13
2021	4	25	1	7	18	32.90	65.00	41.12
2021	4	25	1	22	19	32.80	65.30	40.95
2021	4	25	1	37	20	32.80	65.50	41.03
2021	4	25	1	52	21	32.70	65.80	40.86
2021	4	25	2	7	22	32.60	66.40	40.80
2021	4	25	2	22	23	32.60	66.90	40.99
2021	4	25	2	37	24	32.50	67.50	40.93
2021	4	25	2	52	25	32.40	68.10	40.87
2021	4	25	3	7	26	32.30	68.70	40.81
2021	4	25	3	22	27	32.30	68.90	40.88
2021	4	25	3	37	28	32.20	69.10	40.66
2021	4	25	3	52	29	32.10	69.40	40.48
2021	4	25	4	7	30	32.10	69.40	40.48
2021	4	25	4	22	31	32.00	69.60	40.26
2021	4	25	4	37	32	31.90	69.90	40.08
2021	4	25	4	52	33	31.80	70.10	39.86
2021	4	25	5	7	33	31.80	70.00	39.83
2021	4	25	5	22	34	31.80	70.10	39.86
2021	4	25	5	37	35	31.70	70.40	39.68
2021	4	25	5	52	36	31.60	70.80	39.53
2021	4	25	6	7	37	31.50	70.90	39.27
2021	4	25	6	22	38	31.40	71.80	39.29
2021	4	25	6	37	39	31.30	72.40	39.20
2021	4	25	6	52	40	31.20	73.00	39.11
2021	4	25	7	7	41	31.10	73.60	39.01
2021	4	25	7	22	42	31.30	73.50	39.57
2021	4	25	7	37	43	31.30	73.20	39.47
2021	4	25	7	52	44	31.30	72.40	39.20
2021	4	25	8	7	45	31.50	71.00	39.31
2021	4	25	8	22	46	31.60	70.30	39.36
2021	4	25	8	37	47	31.60	68.40	38.72
2021	4	25	8	52	48	31.80	68.50	39.31
2021	4	25	9	7	49	32.10	67.80	39.90
2021	4	25	9	22	50	32.20	66.20	39.61
2021	4	25	9	37	51	32.40	64.50	39.55
2021	4	25	9	52	52	32.70	63.70	40.07
2021	4	25	10	7	53	32.90	62.50	40.17
2021	4	25	10	22	54	33.10	62.10	40.56
2021	4	25	10	37	55	33.30	57.40	39.34
2021	4	25	10	52	56	33.70	58.50	40.76
2021	4	25	11	7	57	34.00	56.40	40.72
2021	4	25	11	22	58	34.30	57.20	41.82
2021	4	25	11	37	59	34.50	56.50	42.06
2021	4	25	11	53	0	34.80	54.80	42.13
2021	4	25	12	8	1	34.90	53.70	41.93
2021	4	25	12	23	2	35.20	51.40	41.73
2021	4	25	12	38	3	35.20	52.20	42.06
2021	4	25	12	53	4	35.50	51.00	42.31
2021	4	25	13	8	5	35.70	51.50	43.04
2021	4	25	13	23	6	35.80	52.00	43.53
2021	4	25	13	38	7	36.10	50.60	43.67
2021	4	25	13	53	8	36.20	50.10	43.70
2021	4	25	14	8	9	36.20	48.80	43.10
2021	4	25	14	23	10	36.30	47.50	42.77
2021	4	25	14	38	11	36.40	47.30	42.93
2021	4	25	14	53	13	36.40	46.70	42.66
2021	4	25	15	8	14	36.60	46.60	43.11
2021	4	25	15	23	15	36.90	47.50	44.28
2021	4	25	15	38	16	36.70	45.90	43.04
2021	4	25	15	53	17	36.60	45.10	42.44
2021	4	25	16	8	18	36.70	45.60	42.90
2021	4	25	16	23	19	36.70	45.70	42.95
2021	4	25	16	38	20	36.70	45.10	42.68
2021	4	25	16	53	21	36.70	45.50	42.86
2021	4	25	17	8	22	36.60	45.00	42.40
2021	4	25	17	23	23	36.60	45.20	42.49
2021	4	25	17	38	24	36.60	45.70	42.71
2021	4	25	17	53	25	36.50	46.60	42.86
2021	4	25	18	8	26	36.30	47.20	42.64
2021	4	25	18	23	27	36.00	52.00	44.06
2021	4	25	18	38	28	35.50	56.30	44.72
2021	4	25	18	53	29	35.30	57.40	44.68
2021	4	25	19	8	30	35.10	58.20	44.48
2021	4	25	19	23	31	34.80	59.20	44.08
2021	4	25	19	38	32	34.40	59.80	43.21
2021	4	25	19	53	33	34.40	60.50	43.52
2021	4	25	20	8	34	34.20	61.30	43.30
2021	4	25	20	23	35	34.20	61.20	43.26
2021	4	25	20	38	36	34.20	61.00	43.17
2021	4	25	20	53	37	34.10	61.70	43.19
2021	4	25	21	8	38	34.00	61.80	42.94
2021	4	25	21	23	39	33.80	61.60	42.29
2021	4	25	21	38	40	33.80	61.20	42.12
2021	4	25	21	53	41	33.70	61.30	41.88
2021	4	25	22	8	42	33.60	61.90	41.85
2021	4	25	22	23	43	33.60	63.00	42.31
2021	4	25	22	38	44	33.80	63.10	42.93
2021	4	25	22	53	45	33.80	62.90	42.84
2021	4	25	23	8	46	33.80	62.30	42.58
2021	4	25	23	23	47	33.70	62.30	42.30
2021	4	25	23	38	48	33.60	62.50	42.10
2021	4	25	23	53	49	33.50	62.80	41.94
2021	4	26	0	8	50	33.30	62.70	41.34
2021	4	26	0	23	51	33.20	63.00	41.18
2021	4	26	0	38	52	33.20	63.00	41.18
2021	4	26	0	53	53	33.30	62.90	41.42
2021	4	26	1	8	54	33.20	63.30	41.30
2021	4	26	1	23	55	33.10	63.50	41.10
2021	4	26	1	38	56	33.10	64.00	41.29
2021	4	26	1	53	57	33.10	64.20	41.37
2021	4	26	2	8	58	32.90	64.60	40.96
2021	4	26	2	23	59	32.90	64.30	40.85
2021	4	26	2	39	0	32.80	64.00	40.46
2021	4	26	2	54	1	32.70	63.90	40.15
2021	4	26	3	9	2	32.60	64.00	39.91
2021	4	26	3	24	3	32.30	64.70	39.36
2021	4	26	3	39	4	32.30	65.40	39.60
2021	4	26	3	54	5	32.00	66.00	39.00
2021	4	26	4	9	6	31.90	66.80	39.00
2021	4	26	4	24	7	31.90	67.20	39.14
2021	4	26	4	39	8	31.80	67.50	38.97
2021	4	26	4	54	9	31.80	67.90	39.10
2021	4	26	5	9	10	31.80	68.20	39.20
2021	4	26	5	24	11	31.70	68.50	39.03
2021	4	26	5	39	12	31.70	68.70	39.10
2021	4	26	5	54	13	31.80	69.00	39.48
2021	4	26	6	9	14	31.80	69.10	39.51
2021	4	26	6	24	15	31.90	69.30	39.87
2021	4	26	6	39	16	31.80	70.30	39.93
2021	4	26	6	54	17	31.70	70.20	39.61
2021	4	26	7	9	18	31.50	70.80	39.24
2021	4	26	7	24	19	31.60	70.90	39.56
2021	4	26	7	39	20	31.50	71.30	39.41
2021	4	26	7	54	21	31.60	71.30	39.70
2021	4	26	8	9	22	31.70	70.60	39.75
2021	4	26	8	24	23	31.80	70.50	40.00
2021	4	26	8	39	24	31.90	68.50	39.59
2021	4	26	8	54	25	32.10	67.60	39.83
2021	4	26	9	9	26	32.40	65.60	39.95
2021	4	26	9	24	27	32.70	63.60	40.04
2021	4	26	9	39	28	32.90	59.90	39.23
2021	4	26	9	54	29	33.10	59.20	39.48
2021	4	26	10	9	30	33.40	56.70	39.33
2021	4	26	10	24	31	33.70	53.90	39.06
2021	4	26	10	39	32	34.20	52.00	39.55
2021	4	26	10	54	33	34.40	50.70	39.54
2021	4	26	11	9	34	34.80	50.10	40.24
2021	4	26	11	24	35	34.50	49.20	39.22
2021	4	26	11	39	36	35.00	50.10	40.71
2021	4	26	11	54	37	35.00	49.70	40.56
2021	4	26	12	9	38	35.10	48.90	40.48
2021	4	26	12	24	39	35.60	47.90	41.26
2021	4	26	12	39	40	36.00	46.10	41.46
2021	4	26	12	54	41	36.20	46.40	42.05
2021	4	26	13	9	42	36.40	45.40	42.10
2021	4	26	13	24	43	36.70	44.70	42.51
2021	4	26	13	39	44	36.90	43.70	42.54
2021	4	26	13	54	45	36.90	44.40	42.85
2021	4	26	14	9	46	37.10	43.50	42.92
2021	4	26	14	24	47	37.10	43.20	42.79
2021	4	26	14	39	48	37.10	40.10	41.47
2021	4	26	14	54	49	37.20	37.50	40.65
2021	4	26	15	9	50	37.20	38.20	40.92
2021	4	26	15	24	51	37.40	39.10	41.70
2021	4	26	15	39	52	37.50	39.60	42.13
2021	4	26	15	54	53	37.70	38.70	42.18
2021	4	26	16	9	54	37.70	38.80	42.23
2021	4	26	16	24	55	37.60	38.90	42.05
2021	4	26	16	39	57	37.60	38.80	42.01
2021	4	26	16	54	58	37.40	38.50	41.46
2021	4	26	17	9	59	37.30	38.10	41.09
2021	4	26	17	25	0	37.20	39.10	41.28
2021	4	26	17	40	1	37.20	40.80	41.98
2021	4	26	17	55	2	37.10	41.80	42.18
2021	4	26	18	10	3	36.80	44.40	42.61
2021	4	26	18	25	4	36.30	51.70	44.72
2021	4	26	18	40	5	35.80	53.00	43.99
2021	4	26	18	55	6	35.50	53.30	43.32
2021	4	26	19	10	7	35.40	53.30	43.06
2021	4	26	19	25	8	35.20	53.20	42.49
2021	4	26	19	40	9	35.10	53.30	42.27
2021	4	26	19	55	10	34.90	53.70	41.93
2021	4	26	20	10	11	35.00	53.60	42.14
2021	4	26	20	25	12	35.00	53.90	42.27
2021	4	26	20	40	13	34.80	55.10	42.26
2021	4	26	20	55	14	34.70	56.10	42.42
Year 	Month 	Date 	Hour 	Minute 	Second 	Temperature 	Humidity 	Heat Index
2021	4	27	11	23	26	nan	nan	nan
2021	4	27	11	38	27	35.00	51.30	41.19
2021	4	27	11	53	28	35.40	51.60	42.31
2021	4	27	12	8	29	35.70	51.20	42.90
2021	4	27	12	23	30	35.70	49.60	42.21
2021	4	27	12	38	31	36.40	49.00	43.70
2021	4	27	12	53	33	36.50	48.50	43.73
2021	4	27	13	8	34	36.50	43.70	41.62
2021	4	27	13	23	35	36.80	43.40	42.18
2021	4	27	13	38	36	37.00	43.00	42.47
2021	4	27	13	53	37	37.20	40.80	41.98
2021	4	27	14	8	38	37.30	40.90	42.24
2021	4	27	14	23	39	37.60	40.30	42.65
2021	4	27	14	38	40	37.70	39.30	42.44
2021	4	27	14	53	41	37.90	38.90	42.71
2021	4	27	15	8	42	38.00	37.90	42.49
2021	4	27	15	23	43	37.90	37.70	42.19
2021	4	27	15	38	44	37.90	38.60	42.57
2021	4	27	15	53	45	37.90	38.00	42.32
2021	4	27	16	8	46	37.80	38.50	42.31
2021	4	27	16	23	47	37.80	39.40	42.70
2021	4	27	16	38	48	37.70	38.50	42.10
2021	4	27	16	53	49	37.80	38.30	42.23
2021	4	27	17	8	50	37.80	38.50	42.31
2021	4	27	17	23	51	37.70	41.20	43.28
2021	4	27	17	38	52	36.60	50.60	44.99
2021	4	27	17	53	53	36.30	52.10	44.91
2021	4	27	18	8	54	35.90	50.80	43.24
2021	4	27	18	23	55	35.80	50.60	42.89
2021	4	27	18	38	56	35.80	49.70	42.50
2021	4	27	18	53	57	35.80	49.10	42.24
2021	4	27	19	8	58	35.50	46.90	40.63
2021	4	27	19	23	59	35.40	48.10	40.87
2021	4	27	19	39	0	35.20	49.60	40.99
2021	4	27	19	54	1	35.10	50.90	41.27
2021	4	27	20	9	2	34.90	52.00	41.23
2021	4	27	20	24	3	34.90	52.90	41.60
